,id,dev_id,id_route,date,hour,predicted_hour,type_record,latitude,longitude,predicted_latitude,predicted_longitude,speed,accx,accy,accz,gyrox,gyroy,gyroz,SF,BW,CR,RSSI
16,167,tarjeta4-esp32lora,0,2022-12-27,0 days 09:53:03,0 days 09:53:03,1,2.453162,-76.631536,2.4505679157351,-76.62773173537,,,-1.168596713207,,,,10.49149656475,,,,
17,168,tarjeta4-esp32lora,0,2022-12-27,0 days 09:53:12,0 days 09:53:12,1,2.452866,-76.631963,2.4504670256839,-76.62729920413,,,-1.157538615753,,,,10.53916421931,,,,
18,169,tarjeta4-esp32lora,0,2022-12-27,0 days 09:53:22,0 days 09:53:22,1,2.452553,-76.631832,2.4504046884824,-76.62690870347,,,-1.139258162129,,,,10.679136863845,,,,
19,170,tarjeta4-esp32lora,0,2022-12-27,0 days 09:53:31,0 days 09:53:31,1,2.452284,-76.631302,2.4503376579137,-76.62656586404,,,-1.121686722648,,,,10.706920643476,,,,
20,171,tarjeta4-esp32lora,0,2022-12-27,0 days 09:53:42,0 days 09:53:42,1,2.451959,-76.630640,2.4502635309951,-76.62625216679,,,-1.108051447095,,,,10.69825757094,,,,
21,172,tarjeta4-esp32lora,0,2022-12-27,0 days 09:53:53,0 days 09:53:53,1,2.451667,-76.630104,2.4501586637222,-76.62590554114,,,-1.095112569775,,,,10.748185990466,,,,
22,173,tarjeta4-esp32lora,0,2022-12-27,0 days 09:54:04,0 days 09:54:04,1,2.451321,-76.629460,2.4500302490337,-76.62560413326,,,-1.085671075032,,,,10.762469043712,,,,
23,174,tarjeta4-esp32lora,0,2022-12-27,0 days 09:54:16,0 days 09:54:16,1,2.451030,-76.628936,2.449898696006,-76.62535067865,,,-1.081771749562,,,,10.726964176948,,,,
24,175,tarjeta4-esp32lora,0,2022-12-27,0 days 09:54:27,0 days 09:54:27,1,2.450726,-76.628363,2.4497353849718,-76.62505297767,,,-1.080404437233,,,,10.670537654726,,,,
25,176,tarjeta4-esp32lora,0,2022-12-27,0 days 09:54:38,0 days 09:54:38,1,2.450467,-76.627750,2.4495344965827,-76.62474572333,,,-1.079070178589,,,,10.623326623599,,,,
26,177,tarjeta4-esp32lora,0,2022-12-27,0 days 09:54:46,0 days 09:54:46,1,2.450415,-76.627240,2.4492764040788,-76.62437084706,,,-1.055899293604,,,,10.602341104724,,,,
27,178,tarjeta4-esp32lora,0,2022-12-27,0 days 09:55:09,0 days 09:55:09,1,2.450246,-76.625730,2.4484528315368,-76.6230896452,,,-1.033045824914,,,,10.54199336869,,,,
28,179,tarjeta4-esp32lora,0,2022-12-27,0 days 09:55:21,0 days 09:55:21,1,2.449975,-76.625278,2.4482540464912,-76.62274326729,,,-1.023820819187,,,,10.53771132657,,,,
29,180,tarjeta4-esp32lora,0,2022-12-27,0 days 09:55:32,0 days 09:55:32,1,2.449946,-76.625262,2.4480855471383,-76.62240921275,,,-1.022955620078,,,,10.52612969587,,,,
30,181,tarjeta4-esp32lora,0,2022-12-27,0 days 09:55:44,0 days 09:55:44,1,2.449951,-76.625262,2.4479091968681,-76.62202938159,,,-1.024348416544,,,,10.496289514207,,,,
31,182,tarjeta4-esp32lora,0,2022-12-27,0 days 09:55:53,0 days 09:55:53,1,2.449952,-76.625264,2.4477347466245,-76.62163487529,,,-1.012078182456,,,,10.482600390741,,,,
32,183,tarjeta4-esp32lora,0,2022-12-27,0 days 09:56:02,0 days 09:56:02,1,2.449952,-76.625263,2.4475410802575,-76.62120582175,,,-0.999116091861,,,,10.515729538387,,,,
33,184,tarjeta4-esp32lora,0,2022-12-27,0 days 09:56:13,0 days 09:56:13,1,2.449952,-76.625263,2.4472517265663,-76.62059980129,,,-1.002273349503,,,,10.537315373383,,,,
34,185,tarjeta4-esp32lora,0,2022-12-27,0 days 09:56:23,0 days 09:56:23,1,2.449953,-76.625264,2.4468660806695,-76.61981603305,,,-1.024870462901,,,,10.54512267613,,,,
35,186,tarjeta4-esp32lora,0,2022-12-27,0 days 09:56:36,0 days 09:56:36,1,2.449681,-76.624808,2.4464974800471,-76.61905082764,,,-1.04110587751,,,,10.569100196098,,,,
36,187,tarjeta4-esp32lora,0,2022-12-27,0 days 09:56:48,0 days 09:56:48,1,2.449260,-76.624184,2.4462021804013,-76.61836808257,,,-1.038649307511,,,,10.598921218736,,,,
37,188,tarjeta4-esp32lora,0,2022-12-27,0 days 09:57:00,0 days 09:57:00,1,2.448874,-76.623553,2.4459278955138,-76.61771910802,,,-1.027174632708,,,,10.580269907758,,,,
38,189,tarjeta4-esp32lora,0,2022-12-27,0 days 09:57:14,0 days 09:57:14,1,2.448391,-76.622806,2.4457038157806,-76.61715503005,,,-1.019085815837,,,,10.51477158713,,,,
39,190,tarjeta4-esp32lora,0,2022-12-27,0 days 09:57:26,0 days 09:57:26,1,2.447988,-76.622089,2.4455289919887,-76.61671625318,,,-1.024394590775,,,,10.345939064385,,,,
40,191,tarjeta4-esp32lora,0,2022-12-27,0 days 09:57:37,0 days 09:57:37,1,2.447732,-76.621582,2.4453920912174,-76.61633229431,,,-1.033226484746,,,,10.224560253752,,,,
41,192,tarjeta4-esp32lora,0,2022-12-27,0 days 09:57:46,0 days 09:57:46,1,2.447640,-76.621253,2.4452964576241,-76.61599098049,,,-1.042970004375,,,,10.189898384095,,,,
42,193,tarjeta4-esp32lora,0,2022-12-27,0 days 09:57:53,0 days 09:57:53,1,2.447633,-76.621196,2.4452437248489,-76.61571954611,,,-1.046249131709,,,,10.197268222434,,,,
43,194,tarjeta4-esp32lora,0,2022-12-27,0 days 09:57:59,0 days 09:57:59,1,2.447582,-76.621036,2.4452262627013,-76.61552880128,,,-1.04158830991,,,,10.223586336641,,,,
